sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
3af5aad1b1dd487fbba6bf84499c157c,https://website-demo.rasa.com/conversations/3af5aad1b1dd487fbba6bf84499c157c/1542912579.0733044,22.11.2018,1 step,no,insults,should have sent can't help earlier,
485b1dc8843140eb9ac7de845410dd3c,https://website-demo.rasa.com/conversations/485b1dc8843140eb9ac7de845410dd3c/1542906934.469692,22.11.2018,1 step,no,,user left,
a6b68460fd2e486ca17afdfb7356cd2f,https://website-demo.rasa.com/conversations/a6b68460fd2e486ca17afdfb7356cd2f/1542903524.930574,22.11.2018,1 step,yes,formactions,,
b3a80e7f208445be8174a4ffbad91e8d,https://website-demo.rasa.com/conversations/b3a80e7f208445be8174a4ffbad91e8d/1542899884.9288905,22.11.2018,-,,,,
fcc95f2d77dc4bc6bc4b1b5510d9b6b6,https://website-demo.rasa.com/conversations/fcc95f2d77dc4bc6bc4b1b5510d9b6b6/1542899000.2235065,22.11.2018,oos,no,I want to build a chatbot ,should have sent can't help earlier,
0f76d93827034065bbaaedceb5c0d1e3,https://website-demo.rasa.com/conversations/0f76d93827034065bbaaedceb5c0d1e3/1542897911.038154,22.11.2018,rasa_help,no,,Core,
c10dede8ef194d06a22f2eb915675e92,https://website-demo.rasa.com/conversations/c10dede8ef194d06a22f2eb915675e92/1542897088.168946,22.11.2018,1 step,,,,
5f82ac9e3bd14b1782cc68ad54288aa8,https://website-demo.rasa.com/conversations/5f82ac9e3bd14b1782cc68ad54288aa8/1542892371.3354502,22.11.2018,1 step,,,,
b9a4d9ef5f3a473cb7d98a1dbf4a0526,https://website-demo.rasa.com/conversations/b9a4d9ef5f3a473cb7d98a1dbf4a0526/1542890151.4706793,22.11.2018,1 step,,,,
c39f7f85405e4abda2f4ef8c06456473,https://website-demo.rasa.com/conversations/c39f7f85405e4abda2f4ef8c06456473/1542889965.6446297,22.11.2018,1 step,,,,
208011d2237d4122b1f1f93027428e05,https://website-demo.rasa.com/conversations/208011d2237d4122b1f1f93027428e05/1542887884.2821202,22.11.2018,1 step,,,,
d4a7e208b2b24b99a91626bd38a5192e,https://website-demo.rasa.com/conversations/d4a7e208b2b24b99a91626bd38a5192e/1542887224.210462,22.11.2018,1 step,,,,
313b032ae69e4df39dacd6869b1ff14f,https://website-demo.rasa.com/conversations/313b032ae69e4df39dacd6869b1ff14f/1542886461.7870543,22.11.2018,1 step,,,,
5e995f498af04ad9a47fe19bdcbda6a2,https://website-demo.rasa.com/conversations/5e995f498af04ad9a47fe19bdcbda6a2/1542885866.723468,22.11.2018,1 step,,,,
96e90ffb70b04ab1b485f20bf08dc597,https://website-demo.rasa.com/conversations/96e90ffb70b04ab1b485f20bf08dc597/1542885772.0369043,22.11.2018,1 step,,,,
8f04a9aa023044ec983b19a3957042f2,https://website-demo.rasa.com/conversations/8f04a9aa023044ec983b19a3957042f2/1542882893.8084373,22.11.2018,1 step,,,,
87e424bc944c4ab59cd475e53c83a00f,https://website-demo.rasa.com/conversations/87e424bc944c4ab59cd475e53c83a00f/1542882125.8546164,22.11.2018,1 step,,,,
5f6b137ff3104a04b2a728a767843abf,https://website-demo.rasa.com/conversations/5f6b137ff3104a04b2a728a767843abf/1542881324.2518318,22.11.2018,1 step,,,,
1e6ce78ffa8b412db2a1f4aa8b7f5dfb,https://website-demo.rasa.com/conversations/1e6ce78ffa8b412db2a1f4aa8b7f5dfb/1542880909.300135,22.11.2018,1 step,,,,
279ff4d079524cc58a874204205f6112,https://website-demo.rasa.com/conversations/279ff4d079524cc58a874204205f6112/1542880877.2663496,22.11.2018,1 step,,,,
563e83554478406caf587c6a0b4c840c,https://website-demo.rasa.com/conversations/563e83554478406caf587c6a0b4c840c/1542879988.395017,22.11.2018,1 step,,,,
ec6bba20b0cf4eca9ca8c5f7501d9928,https://website-demo.rasa.com/conversations/ec6bba20b0cf4eca9ca8c5f7501d9928/1542879253.4697125,22.11.2018,1 step,,,,
b5442779455b4e6d910be63943faa7c9,https://website-demo.rasa.com/conversations/b5442779455b4e6d910be63943faa7c9/1542878840.2525344,22.11.2018,1 step,,,,
4ac12569b2124689b52ce078dd595c6b,https://website-demo.rasa.com/conversations/4ac12569b2124689b52ce078dd595c6b/1542878652.928331,22.11.2018,1 step,,,,
10f5836943fe42c7957ed2b5daf788ef,https://website-demo.rasa.com/conversations/10f5836943fe42c7957ed2b5daf788ef/1542877997.3555276,22.11.2018,1 step,,,,
408762d56c864cacac87a0d12265de81,https://website-demo.rasa.com/conversations/408762d56c864cacac87a0d12265de81/1542876111.264691,22.11.2018,1 step,,,,
f5493070f1b746c7bd51f2b1a36f6a13,https://website-demo.rasa.com/conversations/f5493070f1b746c7bd51f2b1a36f6a13/1542872195.6918528,22.11.2018,1 step,,,,
b4f5921d89bb44709408a68a9dbeb606,https://website-demo.rasa.com/conversations/b4f5921d89bb44709408a68a9dbeb606/1542870981.1962786,22.11.2018,1 step,,,,
46f3fd096f584cd38c051354d656876d,https://website-demo.rasa.com/conversations/46f3fd096f584cd38c051354d656876d/1542867748.8814943,22.11.2018,1 step,,,,
fb0cc20a77c440b4bd89648b73c8c6b9,https://website-demo.rasa.com/conversations/fb0cc20a77c440b4bd89648b73c8c6b9/1542867648.5573468,22.11.2018,1 step,,,,
7e5f60dbfad648fab98bf05f9f164afd,https://website-demo.rasa.com/conversations/7e5f60dbfad648fab98bf05f9f164afd/1542866310.4024153,22.11.2018,1 step,,,,
28402abab12e46af8ea20e4e21998f7b,https://website-demo.rasa.com/conversations/28402abab12e46af8ea20e4e21998f7b/1542853047.3649163,22.11.2018,1 step,,,,
be970d54304d4082bf1289c6a4b21d8a,https://website-demo.rasa.com/conversations/be970d54304d4082bf1289c6a4b21d8a/1542842102.4798987,22.11.2018,1 step,,,,
098f18b9a8e54f2b8fde40ea30c5af4a,https://website-demo.rasa.com/conversations/098f18b9a8e54f2b8fde40ea30c5af4a/1542925193.6554902,22.11.2018,,,,,
ee263065224240ae82171e0cb090eb70,https://website-demo.rasa.com/conversations/ee263065224240ae82171e0cb090eb70/1542923971.3983378,22.11.2018,,,,,
6962abc6066b46cb8008e5cd52f1d2b6,https://website-demo.rasa.com/conversations/6962abc6066b46cb8008e5cd52f1d2b6/1542922955.3792365,22.11.2018,,,,,
2a021060bc9248da9b024a8e6f20e2be,https://website-demo.rasa.com/conversations/2a021060bc9248da9b024a8e6f20e2be/1542920930.8996153,22.11.2018,,,,,
7791ffa3dfdb4df4a0e35aabc5f6d153,https://website-demo.rasa.com/conversations/7791ffa3dfdb4df4a0e35aabc5f6d153/1542920378.624016,22.11.2018,,,,,
63b754bb7a0c4efda8906349d663da76,https://website-demo.rasa.com/conversations/63b754bb7a0c4efda8906349d663da76/1542915898.6224487,22.11.2018,,,,,
f5cb68e1810742efa144a66737d20342,https://website-demo.rasa.com/conversations/f5cb68e1810742efa144a66737d20342/1542911255.6174672,22.11.2018,,,,,
f115430f2ad84469ad886ab3bd1c6429,https://website-demo.rasa.com/conversations/f115430f2ad84469ad886ab3bd1c6429/1542910702.5308228,22.11.2018,,,,,
d1a16fac6a44432e9e384705cad7f82a,https://website-demo.rasa.com/conversations/d1a16fac6a44432e9e384705cad7f82a/1542909344.0170317,22.11.2018,,,,,
eef8eab2d8b44082bfde692b253dd96d,https://website-demo.rasa.com/conversations/eef8eab2d8b44082bfde692b253dd96d/1542909301.218199,22.11.2018,,,,,
d032f3289d924a6680328fb43322b14f,https://website-demo.rasa.com/conversations/d032f3289d924a6680328fb43322b14f/1542907576.399446,22.11.2018,,,,,
a020a5911f3c46388f2eb31f4d678100,https://website-demo.rasa.com/conversations/a020a5911f3c46388f2eb31f4d678100/1542905057.2242918,22.11.2018,,,,,
2f9cb9cf366c4bec8f752f673c49e034,https://website-demo.rasa.com/conversations/2f9cb9cf366c4bec8f752f673c49e034/1542904898.8680015,22.11.2018,,,,,
97db1f161bbd47cc809db917c0472cbe,https://website-demo.rasa.com/conversations/97db1f161bbd47cc809db917c0472cbe/1542903423.7633877,22.11.2018,,,,,
36074eae2d484dea92b3173ebece9118,https://website-demo.rasa.com/conversations/36074eae2d484dea92b3173ebece9118/1542902587.759879,22.11.2018,,,,,
e12404970cdf467b94d09bd1bc671eaf,https://website-demo.rasa.com/conversations/e12404970cdf467b94d09bd1bc671eaf/1542901703.4880295,22.11.2018,,,,,
ee3a6ee884b9482caf10cbcf74aa814c,https://website-demo.rasa.com/conversations/ee3a6ee884b9482caf10cbcf74aa814c/1542901279.3233604,22.11.2018,,,,,
04e0ec0223314d3b97d4dfb8789cabe8,https://website-demo.rasa.com/conversations/04e0ec0223314d3b97d4dfb8789cabe8/1542898033.9342523,22.11.2018,,,,,
d577221596c749678cf75dd33be4dbc5,https://website-demo.rasa.com/conversations/d577221596c749678cf75dd33be4dbc5/1542897616.5790517,22.11.2018,,,,,
a4604bcb8e7844979ee8cf5d8e653c5e,https://website-demo.rasa.com/conversations/a4604bcb8e7844979ee8cf5d8e653c5e/1542897261.223506,22.11.2018,,,,,
24fb195aafb543e6a87f2d9a6a8fbd38,https://website-demo.rasa.com/conversations/24fb195aafb543e6a87f2d9a6a8fbd38/1542896887.9197342,22.11.2018,,,,,
42148672fcdd4355955a2221fa978212,https://website-demo.rasa.com/conversations/42148672fcdd4355955a2221fa978212/1542895349.7665954,22.11.2018,,,,,
668d27920a4344a49b906080b1f2d086,https://website-demo.rasa.com/conversations/668d27920a4344a49b906080b1f2d086/1542893131.6746395,22.11.2018,,,,,
aa702a36fb7541369f72f5a80a1188e1,https://website-demo.rasa.com/conversations/aa702a36fb7541369f72f5a80a1188e1/1542891366.0433106,22.11.2018,,,,,
1f2099fd47ba4c71a6d3be5ea989316b,https://website-demo.rasa.com/conversations/1f2099fd47ba4c71a6d3be5ea989316b/1542891152.8192732,22.11.2018,,,,,
8857137a83334b2aac3f905d463361ac,https://website-demo.rasa.com/conversations/8857137a83334b2aac3f905d463361ac/1542889165.2472842,22.11.2018,,,,,
2ba86042f4664168b64e1f4d77c88f48,https://website-demo.rasa.com/conversations/2ba86042f4664168b64e1f4d77c88f48/1542889057.8995261,22.11.2018,,,,,
d1304909758e499a9690e3683cc7602a,https://website-demo.rasa.com/conversations/d1304909758e499a9690e3683cc7602a/1542888758.4727466,22.11.2018,,,,,
f2a1512a302c4c22a1099ed170255bb9,https://website-demo.rasa.com/conversations/f2a1512a302c4c22a1099ed170255bb9/1542887070.9836218,22.11.2018,,,,,
f5cf0c499362485fbced57884585b942,https://website-demo.rasa.com/conversations/f5cf0c499362485fbced57884585b942/1542883817.3099594,22.11.2018,,,,,
5dfb1e8c014c44488ef4c86dd330f4df,https://website-demo.rasa.com/conversations/5dfb1e8c014c44488ef4c86dd330f4df/1542883246.3368635,22.11.2018,,,,,
de3d03872b614c49911fcccf84c8a5d3,https://website-demo.rasa.com/conversations/de3d03872b614c49911fcccf84c8a5d3/1542882737.4486728,22.11.2018,,,,,
f7b8ccc594f7466790d38da84f4b81f5,https://website-demo.rasa.com/conversations/f7b8ccc594f7466790d38da84f4b81f5/1542882310.839069,22.11.2018,,,,,
af52d4ead314416c9e8af6e5be9cce1b,https://website-demo.rasa.com/conversations/af52d4ead314416c9e8af6e5be9cce1b/1542880803.3404546,22.11.2018,,,,,
7a75547ad0994c8083f06859f196a6eb,https://website-demo.rasa.com/conversations/7a75547ad0994c8083f06859f196a6eb/1542880743.297188,22.11.2018,,,,,
c762a37d6c5941b7866d2c510075659d,https://website-demo.rasa.com/conversations/c762a37d6c5941b7866d2c510075659d/1542880514.4090679,22.11.2018,,,,,
050a2613fa6d4933bbba9a6d0ab79837,https://website-demo.rasa.com/conversations/050a2613fa6d4933bbba9a6d0ab79837/1542879713.6017547,22.11.2018,,,,,
ff5a56d3f1ad48ec87b81e17be86ffb3,https://website-demo.rasa.com/conversations/ff5a56d3f1ad48ec87b81e17be86ffb3/1542879068.490518,22.11.2018,,,,,
c5b16a02a51e4ca9a30ea4845223ac6c,https://website-demo.rasa.com/conversations/c5b16a02a51e4ca9a30ea4845223ac6c/1542878895.310851,22.11.2018,,,,,
0909777972da4b13b60e83268c4d5063,https://website-demo.rasa.com/conversations/0909777972da4b13b60e83268c4d5063/1542877278.9025867,22.11.2018,,,,,
af58ea50427e4307b725ed009f1d2a3c,https://website-demo.rasa.com/conversations/af58ea50427e4307b725ed009f1d2a3c/1542873343.148213,22.11.2018,,,,,
574b8a1cadda426ea62e488929a3bdd9,https://website-demo.rasa.com/conversations/574b8a1cadda426ea62e488929a3bdd9/1542873336.2954605,22.11.2018,,,,,
923dc0580ec0447189f814aeeba98156,https://website-demo.rasa.com/conversations/923dc0580ec0447189f814aeeba98156/1542872961.7050178,22.11.2018,,,,,
6ea759ec76c3433db3f41708687225b4,https://website-demo.rasa.com/conversations/6ea759ec76c3433db3f41708687225b4/1542871458.3293612,22.11.2018,,,,,
6fdc2370cd544df880f7bf34a7d13050,https://website-demo.rasa.com/conversations/6fdc2370cd544df880f7bf34a7d13050/1542870727.5617397,22.11.2018,,,,,
f75485e15b5a48d5820403fdebb1a6d8,https://website-demo.rasa.com/conversations/f75485e15b5a48d5820403fdebb1a6d8/1542870146.902856,22.11.2018,,,,,
a243df9504874e74968b08fff721b490,https://website-demo.rasa.com/conversations/a243df9504874e74968b08fff721b490/1542870143.5094934,22.11.2018,,,,,
da49a9725e4044138a4998b57c3d2a58,https://website-demo.rasa.com/conversations/da49a9725e4044138a4998b57c3d2a58/1542870060.362223,22.11.2018,,,,,
4434531d807042b39c5f48728ccdec78,https://website-demo.rasa.com/conversations/4434531d807042b39c5f48728ccdec78/1542869804.8370042,22.11.2018,,,,,
0c1d6ce23fef493682d436449efa0bb3,https://website-demo.rasa.com/conversations/0c1d6ce23fef493682d436449efa0bb3/1542869631.4414382,22.11.2018,,,,,
0ff9ce38954e4d9d89360fd1e8541a08,https://website-demo.rasa.com/conversations/0ff9ce38954e4d9d89360fd1e8541a08/1542862332.8344824,22.11.2018,,,,,
959eddafde6a4b6e8751dd393cd033dd,https://website-demo.rasa.com/conversations/959eddafde6a4b6e8751dd393cd033dd/1542861406.9226456,22.11.2018,,,,,
c415e314b7ae420b9785a51360caebda,https://website-demo.rasa.com/conversations/c415e314b7ae420b9785a51360caebda/1542860038.707057,22.11.2018,,,,,
24b878b5089246c4835c8cd1f8f0dfe1,https://website-demo.rasa.com/conversations/24b878b5089246c4835c8cd1f8f0dfe1/1542855668.448849,22.11.2018,,,,,
f271136a082a4d40a7e30b46a2fae3fb,https://website-demo.rasa.com/conversations/f271136a082a4d40a7e30b46a2fae3fb/1542854834.626468,22.11.2018,,,,,
d7d153ac2d98420d8a81074aa1ae1003,https://website-demo.rasa.com/conversations/d7d153ac2d98420d8a81074aa1ae1003/1542853428.9363987,22.11.2018,,,,,
622a44ce74ef435ca8a5b9dbf14da322,https://website-demo.rasa.com/conversations/622a44ce74ef435ca8a5b9dbf14da322/1542851867.2993715,22.11.2018,,,,,
427059eb14184c7397f645197e119170,https://website-demo.rasa.com/conversations/427059eb14184c7397f645197e119170/1542851205.4793162,22.11.2018,,,,,
5213e625daaa4f5bbc07c6dd2252a81b,https://website-demo.rasa.com/conversations/5213e625daaa4f5bbc07c6dd2252a81b/1542849093.7199125,22.11.2018,,,,,
b6958ec251574c52859eb417809eb8d6,https://website-demo.rasa.com/conversations/b6958ec251574c52859eb417809eb8d6/1542849053.4543567,22.11.2018,,,,,
06cb3f3172574c5e8f8890ec36744ea2,https://website-demo.rasa.com/conversations/06cb3f3172574c5e8f8890ec36744ea2/1542848329.802593,22.11.2018,,,,,
48bb96aeb33e4e4a9dad660573be4976,https://website-demo.rasa.com/conversations/48bb96aeb33e4e4a9dad660573be4976/1542844865.619418,22.11.2018,,,,,
2a688257f572484eaf03df69d53fd9ef,https://website-demo.rasa.com/conversations/2a688257f572484eaf03df69d53fd9ef/1543012193.038547,23.11.2018,1 step,yes,"what are you, how do you work",,
94c1d05a42fa432fb71326bbffe8c50b,https://website-demo.rasa.com/conversations/94c1d05a42fa432fb71326bbffe8c50b/1543009523.2569795,23.11.2018,1 step,yes,,,
b294305abf414f43bf95c259376bc20e,https://website-demo.rasa.com/conversations/b294305abf414f43bf95c259376bc20e/1543005894.531084,23.11.2018,1 step,no,what is rasa core.py file,NLU,
4ead4fe5fce941f49803825fe87cd922,https://website-demo.rasa.com/conversations/4ead4fe5fce941f49803825fe87cd922/1542998871.2398043,23.11.2018,1 step,yes,"are you still in development, how much time does it cost to develop a chatbot, how good is your machine learning",,
1cf3c07a9c2940cf8d58115496ae491d,https://website-demo.rasa.com/conversations/1cf3c07a9c2940cf8d58115496ae491d/1542995085.4021094,23.11.2018,rasa_help,no,,NLU,
4114e7e201264ebdbb8e2587aedc88b9,https://website-demo.rasa.com/conversations/4114e7e201264ebdbb8e2587aedc88b9/1542990976.6358776,23.11.2018,1 step,no,"what are the requirements for installing rasa, do you support python 2?",completely derailed ,
11ff91e7d8ad4958b776947f5ef028e1,https://website-demo.rasa.com/conversations/11ff91e7d8ad4958b776947f5ef028e1/1542990580.4842978,23.11.2018,1 step,no,is it difficult to install rasa,should have sent can't help earlier,
09b0f4cb27e34984b1113c1bb0000be8,https://website-demo.rasa.com/conversations/09b0f4cb27e34984b1113c1bb0000be8/1542989911.6689546,23.11.2018,1 step,no,how do i train the data/ nlu,started 1 step again,
7bd9512df2ef41a196bf0a42fd2ba504,https://website-demo.rasa.com/conversations/7bd9512df2ef41a196bf0a42fd2ba504/1542988608.3817124,23.11.2018,-,,,,
98a1ada187a245b39f6123d049064f87,https://website-demo.rasa.com/conversations/98a1ada187a245b39f6123d049064f87/1542981714.637366,23.11.2018,-,,,,
5b705031b5804e608b15110d7c3ac583,https://website-demo.rasa.com/conversations/5b705031b5804e608b15110d7c3ac583/1542980646.765051,23.11.2018,sales,no,,user left,
61a82be0dab04e118e2ed042eb4e3d62,https://website-demo.rasa.com/conversations/61a82be0dab04e118e2ed042eb4e3d62/1542974458.21744,23.11.2018,1 step,yes,,,
628e0b1d3ab447f2a71822f6e415fc27,https://website-demo.rasa.com/conversations/628e0b1d3ab447f2a71822f6e415fc27/1542974241.800181,23.11.2018,1 step,no,nlu training doesnt work,should have sent can't help earlier,
2461296c8be74fdaa611510ae37c815e,https://website-demo.rasa.com/conversations/2461296c8be74fdaa611510ae37c815e/1542972994.93841,23.11.2018,1 step,no,,jumped in sales flow,
b6db62931aa04ef492dffa66a00336ab,https://website-demo.rasa.com/conversations/b6db62931aa04ef492dffa66a00336ab/1542972479.4771328,23.11.2018,oos,no,,should have sent can't help earlier,
d4be1b5442844bdfa3fdba00aced5503,https://website-demo.rasa.com/conversations/d4be1b5442844bdfa3fdba00aced5503/1542970901.6204116,23.11.2018,1 step,yes,,,
228c4db18f41427ea1cd5846cd39a4a6,https://website-demo.rasa.com/conversations/228c4db18f41427ea1cd5846cd39a4a6/1542970651.164785,23.11.2018,1 step,no,,user left ,
95df664afe4a4c8ca912dc187266b1f3,https://website-demo.rasa.com/conversations/95df664afe4a4c8ca912dc187266b1f3/1542967433.1048741,23.11.2018,1 step,yes,,,
ee3aceb2fa0949249e5378ece75b004b,https://website-demo.rasa.com/conversations/ee3aceb2fa0949249e5378ece75b004b/1542964755.0126586,23.11.2018,1 step,no,"tell me about the different parts of rasa, I know your name is sara (startede with 'hi sara"")",Core,
900bf37c3d7f45b3834bbb54cb792b0d,https://website-demo.rasa.com/conversations/900bf37c3d7f45b3834bbb54cb792b0d/1542964134.0385118,23.11.2018,rasa_help,yes,"how can i save user response in data base, custom actions",,
e533c3a14c1b498ab67fac7127670b07,https://website-demo.rasa.com/conversations/e533c3a14c1b498ab67fac7127670b07/1542962967.252597,23.11.2018,1 step,yes,dialogue management,,
818b3f4616aa4a6cbea8341ecd5a8a57,https://website-demo.rasa.com/conversations/818b3f4616aa4a6cbea8341ecd5a8a57/1542962108.123408,23.11.2018,1 step,no,,NLU,
558d3cce56a74cbd8a25a195c947e9e9,https://website-demo.rasa.com/conversations/558d3cce56a74cbd8a25a195c947e9e9/1542961822.4883306,23.11.2018,1 step,yes,"do you know python/ what is python, where are you from",,
4519e665cc0f46f3a6d22bf14cfb8c27,https://website-demo.rasa.com/conversations/4519e665cc0f46f3a6d22bf14cfb8c27/1542961526.9372375,23.11.2018,rasa_help,yes,how can i handle fallbacks,,
7ccf985ca5bb4474a83f1fff4d1a5098,https://website-demo.rasa.com/conversations/7ccf985ca5bb4474a83f1fff4d1a5098/1542960489.9123762,23.11.2018,1 step,yes,,,
3b68d8643fb64d5c9d52510ac07cf4ae,https://website-demo.rasa.com/conversations/3b68d8643fb64d5c9d52510ac07cf4ae/1542960393.5860434,23.11.2018,chitchat,no,are you a girl,should have sent can't help earlier,
ed0d25fa6352458eb89f7856c775eec6,https://website-demo.rasa.com/conversations/ed0d25fa6352458eb89f7856c775eec6/1542958031.106298,23.11.2018,1 step,no,"hi my name is..., can I use it withnodejs",completely derailed,
a0a053da26be4f82a9d90879888de5b8,https://website-demo.rasa.com/conversations/a0a053da26be4f82a9d90879888de5b8/1542954748.4656312,23.11.2018,1 step,no,explained his bot idea,NLU,
641e17503cfe485da09c4153a8eb277a,https://website-demo.rasa.com/conversations/641e17503cfe485da09c4153a8eb277a/1542954483.5058782,23.11.2018,1 step,yes,,,
641e17503cfe485da09c4153a8eb277a,https://website-demo.rasa.com/conversations/641e17503cfe485da09c4153a8eb277a/1542954483.5058782,23.11.2018,rasa_help,no,,Core ,
86d86a68e5824c308a907c34c5052814,https://website-demo.rasa.com/conversations/86d86a68e5824c308a907c34c5052814/1542953174.4154296,23.11.2018,-,,,,
